latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
34.19442,-118.11374,337.02,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,300.03,49.27,N,0
34.19361,-118.10925,352.36,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,293.22,10.28,N,0
34.19283,-118.10486,324.1,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,288.74,10.28,N,0
34.18509,-118.06146,330.09,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.94,2.64,N,0
34.1843,-118.05701,346.31,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,292.63,16.58,N,0
34.18348,-118.05244,351.05,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,292.7,16.58,N,0
34.18263,-118.04771,334.98,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,284.83,4.89,N,0
34.18666,-118.07023,304.12,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,281.87,5.17,N,0
34.18588,-118.06586,301.34,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,282.78,2.64,N,0
34.19337,-118.12775,327.92,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.96,19.22,N,0
34.19258,-118.12333,343.27,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,304.13,19.22,N,0
34.1918,-118.11893,339.57,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,300.03,52.56,N,0
34.19101,-118.11453,330.22,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,305.56,52.56,N,0
34.1902,-118.11001,354.79,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,287.51,8.84,N,0
34.1894,-118.1055,337.04,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,286.68,8.84,N,0
34.18002,-118.05293,320.54,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,287.1,3.73,N,0
34.17917,-118.04825,346.46,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,305.77,16.91,N,0
34.1832,-118.07075,304.79,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,283.24,1.18,N,0
34.18241,-118.06629,299.79,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,282.64,0.88,N,0
34.18163,-118.06192,307.93,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.12,0.88,N,0
34.18084,-118.0575,314.02,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.95,3.73,N,0
34.17836,-118.0437,299.35,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,283.77,16.91,N,0
34.18998,-118.12857,323.19,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.49,19.22,N,0
34.18918,-118.12411,342.59,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,288.29,19.22,N,0
34.18839,-118.11965,344,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,289.86,52.56,N,0
34.18759,-118.11521,328.56,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,306.5,52.56,N,0
34.18679,-118.11072,325.08,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,286.05,8.84,N,0
34.18599,-118.10625,342,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,287.75,8.84,N,0
34.18521,-118.10187,333.64,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,286.88,2.86,N,0
34.17736,-118.05794,340.98,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,287.7,3.73,N,0
34.17655,-118.05343,331.13,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,289.24,3.73,N,0
34.1757,-118.04874,355.16,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,298.31,16.91,N,0
34.18443,-118.09751,304.06,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,284.61,2.86,N,0
34.17975,-118.07131,302.72,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,283.67,1.18,N,0
34.17895,-118.06681,300.43,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,283.2,0.88,N,0
34.17815,-118.06238,308.76,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.63,0.88,N,0
34.18419,-118.11597,355.59,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,290.01,5.39,N,0
34.17943,-118.08937,330.93,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.91,3.33,N,0
34.17708,-118.07621,337.65,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.8,20.07,N,0
34.17631,-118.07187,353.98,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,294.7,20.07,N,0
34.17551,-118.06744,350.87,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,291.32,17.31,N,0
34.17469,-118.06288,351.85,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,288.83,17.31,N,0
34.17389,-118.0584,346.52,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,291.78,5.21,N,0
34.17311,-118.05403,345.73,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,290.57,5.21,N,0
34.17226,-118.04935,342.71,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,288.83,13.61,N,0
34.18658,-118.12934,302.98,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,284.53,1.16,N,0
34.18579,-118.1249,308.54,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,284.35,1.16,N,0
34.18499,-118.12045,312.86,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.17,5.39,N,0
34.1834,-118.11156,301.92,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,284.33,1.67,N,0
34.1826,-118.10707,319.94,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,284.15,1.67,N,0
34.181,-118.09818,300.49,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,284.6,2.55,N,0
34.1802,-118.0937,310.28,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.02,3.33,N,0
34.17865,-118.085,318.21,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,284.28,2.07,N,0
34.17759,-118.09892,330.25,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.49,2.55,N,0
34.17681,-118.09452,343.2,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,287.1,3.33,N,0
34.17367,-118.07698,346.82,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,290.06,20.07,N,0
34.17286,-118.07247,342.92,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,307.35,20.07,N,0
34.17206,-118.068,346.69,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,295.81,17.31,N,0
34.17128,-118.06361,322.71,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.12,17.31,N,0
34.1816,-118.12128,299.65,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,283.69,5.39,N,0
34.1808,-118.11681,310.32,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,283.68,5.39,N,0
34.18,-118.11236,297.26,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,283.31,1.67,N,0
34.17045,-118.05905,299.17,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,283.82,5.21,N,0
34.16965,-118.05457,296.08,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,283.21,5.21,N,0
34.17723,-118.09658,344.34,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,286.63,10.61,N,0
34.17414,-118.079,328.6,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,284.43,2.91,N,0
34.17337,-118.07462,354.21,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,291.11,22.89,N,0
34.17259,-118.07018,342.68,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,309.06,22.89,N,0
34.17179,-118.06561,342.7,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,288.79,8.85,N,0
34.18116,-118.11896,306.36,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,283.49,0.81,N,0
34.18038,-118.11449,303.33,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,282.95,0.81,N,0
34.17646,-118.09219,318.42,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.39,1.4,N,0
34.171,-118.06113,306.41,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,283.91,8.85,N,0
34.17022,-118.05663,304.24,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,283.28,1.15,N,0
34.17384,-118.09741,345.9,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,291.23,10.61,N,0
34.16995,-118.07529,322.29,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,284.64,22.89,N,0
34.16917,-118.07085,335.01,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,284.74,22.89,N,0
34.17306,-118.09295,312.16,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,284.95,1.4,N,0
34.17229,-118.08858,304.69,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,284.84,1.4,N,0
34.17073,-118.07972,307.11,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,284.48,2.91,N,0
34.16681,-118.05742,312.75,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,283.34,1.15,N,0
34.17045,-118.09824,343.18,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,304.48,15.66,N,0
34.16967,-118.0938,325.84,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,286.16,4.48,N,0
34.16888,-118.08936,325.37,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,284.65,4.48,N,0
34.16785,-118.10356,324.15,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,283.68,15.66,N,0
34.16706,-118.09908,337.12,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.7,15.66,N,0
34.16549,-118.09013,329.33,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,284.07,4.48,N,0
34.16627,-118.09463,308.04,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,283.88,4.48,N,0
34.1647,-118.08571,300.82,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,283.48,1.46,N,0
34.16288,-118.09546,307.84,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,283.33,0.8,N,0
34.11498,-117.92526,297.56,0.42,0.38,2025-01-08,0949,N20,VIIRS,n,2,281.95,0.58,N,2
34.15565,-118.19498,301.62,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,279.72,0.2,N,2
34.15225,-118.19572,297.65,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,280.57,0.41,N,2
34.03938,-117.82246,296.12,0.42,0.38,2025-01-08,0949,N20,VIIRS,n,2,281.28,0.64,N,0
34.14828,-118.72166,304.06,0.4,0.37,2025-01-08,0949,N20,VIIRS,n,2,282.2,0.71,N,0
34.10653,-118.4797,296.69,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,283.41,0.28,N,0
34.03761,-118.10636,299.07,0.42,0.37,2025-01-08,0949,N20,VIIRS,n,2,281.88,0.51,N,2
34.09137,-118.53346,307.96,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,284.5,0.69,N,0
34.08957,-118.54327,295.43,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,283.03,0.81,N,0
34.0888,-118.53882,303.43,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,283.05,0.81,N,0
34.08802,-118.53436,297.55,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,283.53,1.95,N,0
34.08724,-118.52988,298.88,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,284.09,1.95,N,0
34.08648,-118.52547,296.43,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,284.23,0.97,N,0
34.08468,-118.53524,344.72,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,286.94,1.95,N,0
34.08622,-118.54409,305.09,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,283.74,0.81,N,0
34.08545,-118.5397,316.76,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,283.93,0.81,N,0
34.08391,-118.53082,312.02,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.08,1.95,N,0
34.08314,-118.52637,302.74,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,284.87,0.97,N,0
34.08083,-118.51318,301.18,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,284.76,1.28,N,0
34.08007,-118.50881,309.58,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,283.23,0.87,N,0
34.08287,-118.54493,331.05,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,303.54,64.61,N,0
34.0821,-118.54053,367,0.41,0.37,2025-01-08,0949,N20,VIIRS,h,2,333.5,64.61,N,0
34.08134,-118.53614,367,0.41,0.37,2025-01-08,0949,N20,VIIRS,h,2,346.05,91.59,N,0
34.08057,-118.53175,367,0.41,0.37,2025-01-08,0949,N20,VIIRS,h,2,349.71,91.59,N,0
34.0798,-118.52734,367,0.41,0.37,2025-01-08,0949,N20,VIIRS,h,2,319.39,19.69,N,0
34.08361,-118.54923,316.1,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,283.63,21.02,N,0
34.07901,-118.52278,301.16,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.45,19.69,N,0
34.07824,-118.51836,299.19,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.2,4.07,N,0
34.07747,-118.51398,300.76,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.15,4.07,N,0
34.07671,-118.50961,299.93,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,284.19,2.51,N,0
34.08099,-118.55424,330.9,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,289.33,21.02,N,0
34.08025,-118.55,342.26,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,315.48,21.02,N,0
34.07951,-118.54573,355.23,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,300.86,64.61,N,0
34.07875,-118.54136,336.85,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,310.58,64.61,N,0
34.07798,-118.53696,331.8,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,291.19,91.59,N,0
34.07722,-118.53262,340.71,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,336.3,91.59,N,0
34.07645,-118.52819,346.2,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,309.49,19.69,N,0
34.07567,-118.52371,348.28,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,293,19.69,N,0
34.07489,-118.51922,349.39,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,293.52,4.07,N,0
34.07412,-118.51481,330.29,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,286.76,4.07,N,0
34.07335,-118.51042,347.34,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,290.15,2.51,N,0
34.07259,-118.50605,304.61,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,284.37,2.51,N,0
34.07688,-118.55074,354.56,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,298.12,23.03,N,0
34.07615,-118.5465,323.88,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,303.19,12.77,N,0
34.07538,-118.54213,323.33,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,288.84,12.77,N,0
34.07154,-118.5201,344.27,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,310.79,59.01,N,0
34.07076,-118.51564,367,0.41,0.37,2025-01-08,0949,N20,VIIRS,h,2,339.31,59.01,N,0
34.06999,-118.51123,367,0.41,0.37,2025-01-08,0949,N20,VIIRS,h,2,354.86,62.2,N,0
34.06923,-118.50687,351.16,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,295.75,62.2,N,0
34.07762,-118.55498,317.05,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,283.45,23.03,N,0
34.07462,-118.53774,310.62,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,287.65,0.93,N,0
34.07386,-118.5334,309.7,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,286.09,0.93,N,0
34.0731,-118.52904,312.54,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.74,1.21,N,0
34.07232,-118.52456,315.62,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,287.52,1.21,N,0
34.06847,-118.50249,299.24,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.11,5.74,N,0
34.07351,-118.55148,346.31,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,293.73,23.03,N,0
34.07277,-118.54722,330.32,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,286.45,12.77,N,0
34.06741,-118.5165,340.06,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,290.05,59.01,N,0
34.06664,-118.51208,356.16,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,296.79,62.2,N,0
34.06587,-118.50771,355.08,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,301.94,62.2,N,0
34.0651,-118.50332,344.52,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,294.34,5.74,N,0
34.08712,-118.62976,302.32,0.4,0.37,2025-01-08,0949,N20,VIIRS,n,2,282.18,0.46,N,0
34.07202,-118.54289,301.16,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,284.3,12.77,N,0
34.07125,-118.53851,301.28,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.82,0.93,N,0
34.07049,-118.53415,300.5,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.26,0.93,N,0
34.06973,-118.52981,305.34,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.06,1.21,N,0
34.06895,-118.52537,305.76,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.66,1.21,N,0
34.06818,-118.5209,314.53,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.96,59.01,N,0
34.06251,-118.50852,328.72,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,290.1,2.07,N,0
34.06174,-118.50412,337.34,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,289.8,5.17,N,0
34.08458,-118.63514,298.81,0.4,0.37,2025-01-08,0949,N20,VIIRS,n,2,281.07,0.84,N,0
34.08381,-118.63074,308.67,0.4,0.37,2025-01-08,0949,N20,VIIRS,n,2,281.35,0.84,N,0
34.07014,-118.55222,317.98,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,284.75,2.92,N,0
34.0694,-118.54797,303.61,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.35,0.89,N,0
34.06865,-118.54362,302.03,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,284.75,0.89,N,0
34.06635,-118.53047,301.91,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.3,0.6,N,0
34.06558,-118.52612,303.36,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.43,0.6,N,0
34.06482,-118.52171,305.85,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.69,0.92,N,0
34.06404,-118.5173,313.78,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,286.05,0.92,N,0
34.06328,-118.51292,314.65,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,288.21,2.07,N,0
34.08049,-118.63168,326.11,0.4,0.37,2025-01-08,0949,N20,VIIRS,n,2,281.64,0.84,N,0
34.07206,-118.5833,342.18,0.4,0.37,2025-01-08,0949,N20,VIIRS,n,2,292.3,7.24,N,0
34.06903,-118.56591,321.2,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.88,20.72,N,0
34.06826,-118.5615,339.7,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,305.17,20.72,N,0
34.06752,-118.55727,335.59,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,293.07,2.92,N,0
34.06067,-118.51807,321.24,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,286.51,0.92,N,0
34.05838,-118.50493,331.52,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,286.96,5.17,N,0
34.08199,-118.64029,296.94,0.4,0.37,2025-01-08,0949,N20,VIIRS,n,2,280.79,0.49,N,0
34.08124,-118.636,313.87,0.4,0.37,2025-01-08,0949,N20,VIIRS,n,2,280.89,0.84,N,0
34.07973,-118.62733,305.22,0.4,0.37,2025-01-08,0949,N20,VIIRS,n,2,281.69,1.21,N,0
34.07433,-118.59634,304.31,0.4,0.37,2025-01-08,0949,N20,VIIRS,n,2,283.87,0.56,N,0
34.07279,-118.58753,307.77,0.4,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.16,1.49,N,0
34.07133,-118.57913,308.01,0.4,0.37,2025-01-08,0949,N20,VIIRS,n,2,284.38,7.24,N,0
34.0698,-118.5703,306.13,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,284.75,1.36,N,0
34.06677,-118.55295,305.87,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.47,2.92,N,0
34.06527,-118.54434,306.89,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.47,0.89,N,0
34.0645,-118.53997,305.33,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.02,2.23,N,0
34.06297,-118.53121,303.26,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.75,0.6,N,0
34.0622,-118.5268,305.12,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.29,0.6,N,0
34.06144,-118.52245,313.27,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.97,0.92,N,0
34.05991,-118.51366,313.87,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,286.69,2.07,N,0
34.05914,-118.50932,318.5,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,287.9,2.07,N,0
34.07788,-118.63675,331.79,0.4,0.37,2025-01-08,0949,N20,VIIRS,n,2,319.69,212.39,N,0
34.07639,-118.62816,334.37,0.4,0.37,2025-01-08,0949,N20,VIIRS,n,2,288.55,12.41,N,0
34.06943,-118.5883,348.41,0.4,0.37,2025-01-08,0949,N20,VIIRS,n,2,311.39,15.13,N,0
34.0687,-118.58408,338.22,0.4,0.37,2025-01-08,0949,N20,VIIRS,n,2,318.57,27.9,N,0
34.06797,-118.57987,343.72,0.4,0.37,2025-01-08,0949,N20,VIIRS,n,2,304.92,27.9,N,0
34.06723,-118.57559,329.49,0.4,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.19,14.89,N,0
34.06647,-118.57128,345.69,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,306.58,14.89,N,0
34.0657,-118.56689,367,0.41,0.37,2025-01-08,0949,N20,VIIRS,h,2,336.04,40.98,N,0
34.06493,-118.56245,342.76,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,311.2,40.98,N,0
34.06417,-118.5581,331.69,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,293.44,4.78,N,0
34.06341,-118.55373,322.27,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,288.25,4.78,N,0
34.06264,-118.54938,328.82,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,286.19,22.61,N,0
34.06189,-118.54507,341.21,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,288.2,22.61,N,0
34.06113,-118.5407,340.68,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,286.9,10.2,N,0
34.05807,-118.52321,338.67,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,287.14,23.61,N,0
34.05731,-118.51885,338.85,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,289.18,23.61,N,0
34.05654,-118.51448,329.77,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,287.7,15.79,N,0
34.05577,-118.51006,336.74,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,288.62,15.79,N,0
34.05501,-118.50571,342.13,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,290.35,7.54,N,0
34.07864,-118.64114,308.38,0.4,0.37,2025-01-08,0949,N20,VIIRS,n,2,281.71,1.17,N,0
34.07562,-118.62376,312.5,0.4,0.37,2025-01-08,0949,N20,VIIRS,n,2,282.35,12.41,N,0
34.07023,-118.59285,311.72,0.4,0.37,2025-01-08,0949,N20,VIIRS,n,2,284.51,15.13,N,0
34.06036,-118.53632,318.14,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,285.84,10.2,N,0
34.0596,-118.53192,311.17,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,286.09,2.34,N,0
34.05883,-118.52757,314.27,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,286.41,2.34,N,0
34.07449,-118.63738,336.13,0.4,0.37,2025-01-08,0949,N20,VIIRS,n,2,328.08,212.39,N,0
34.07375,-118.63312,367,0.4,0.37,2025-01-08,0949,N20,VIIRS,h,2,356.73,212.39,N,0
34.07303,-118.62891,355.36,0.4,0.37,2025-01-08,0949,N20,VIIRS,n,2,305.77,12.41,N,0
34.07227,-118.62457,367,0.4,0.37,2025-01-08,0949,N20,VIIRS,h,2,297.27,12.41,N,0
34.07151,-118.62022,333.69,0.4,0.37,2025-01-08,0949,N20,VIIRS,n,2,288.4,9.13,N,0
34.07075,-118.61585,342.96,0.4,0.37,2025-01-08,0949,N20,VIIRS,n,2,286.08,9.13,N,0
34.06998,-118.61145,321.94,0.4,0.37,2025-01-08,0949,N20,VIIRS,n,2,283.31,5.67,N,0
34.06922,-118.60704,338.5,0.4,0.37,2025-01-08,0949,N20,VIIRS,n,2,286.43,5.67,N,0
34.06768,-118.59821,339.08,0.4,0.37,2025-01-08,0949,N20,VIIRS,n,2,290.24,11.91,N,0
34.06689,-118.59375,352.8,0.4,0.37,2025-01-08,0949,N20,VIIRS,n,2,295.48,15.13,N,0
34.06609,-118.58919,328.77,0.4,0.37,2025-01-08,0949,N20,VIIRS,n,2,290.5,15.13,N,0
34.06081,-118.55889,321.12,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,289.1,4.78,N,0
34.06004,-118.55449,334.55,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,289.12,4.78,N,0
34.05927,-118.55012,339.15,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,298.65,22.61,N,0
34.05852,-118.5458,341.62,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,307.54,22.61,N,0
34.05775,-118.54143,350.81,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,296.96,10.2,N,0
34.05698,-118.53702,349.29,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,289.89,10.2,N,0
34.05622,-118.53268,324.1,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,286.73,2.34,N,0
34.05546,-118.52831,341.43,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,288.37,2.34,N,0
34.0547,-118.52399,348.07,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,310.37,23.61,N,0
34.05394,-118.5196,340.65,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,312.31,23.61,N,0
34.05317,-118.51521,348.57,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,300.41,15.79,N,0
34.05241,-118.51086,353.66,0.41,0.37,2025-01-08,0949,N20,VIIRS,n,2,295.79,15.79,N,0
